
41556E,http_process_type,Todo,Stack Frame Initialization.
415616,http_process_connection,Todo,Function name: strcasecmp_and_set_flag
415654,http_process_set_cookie,Todo,Function entry or Stack setup function.
4156C5,invalidate_persistent,Todo,"""Init Memory and Clean-up Function"""
41571D,register_persistent,Todo,"""Function Setup"""
415821,persistent_available_p,Todo,"""Function Prologue"""
415908,free_hstat,Todo,Function_cleanUpMemory
4191FD,mktime_from_utc,Todo,"""Setup function"""
41930D,check_end,Todo,"""Check for Valid Input"""
4193C9,http_atotm,Todo,Function setup or DateTime parser.
419457,base64_encode,Todo,"""Function with memory manipulation"""
4195A2,basic_authentication_encode,Todo,"""Function Name"""
419718,extract_header_attr,Todo,Function setup.
419896,dump_hash,Todo,"""Save to buffer"""
41A0CA,known_authentication_scheme_p,Todo,"""String Comparison and Validation"""
41A1D6,create_authorization_line,Todo,Function entry or Stack setup.
41A2AB,http_cleanup,Todo,Function prologue with call.
41A2CD,findcmd,Todo,Function Entry or Compare and Return
41A35A,defaults,Todo,Function Setup.
41A492,home_dir,Todo,"""getenv and getpwuid function"""
41A503,wgetrc_file_name,Todo,"""Function with Environmental Variable Check"""
41A626,run_wgetrc,Todo,Function Prologue
41A7E9,initialize,Todo,Function Push and Error Handling.
41A88B,dehyphen,Todo,"""Function for String Manipulation"""
41A8F4,parse_line,Todo,Function with Memory Copy
41ABD2,setval_internal,Todo,Function with Variable Initialization.
41AC53,setoptval,Todo,"""Function with stack allocation and function calls"""
41AC94,run_command,Todo,Function Name: Subroutine with Error Handling.
41AD6C,cmd_boolean,Todo,Function Entry or Setup Function
41AF99,cmd_lockable_boolean,Todo,"""Function with Push, Mov and Strcmp"""
41B297,cmd_number,Todo,Function to Print Error Message.
41B326,cmd_number_inf,Todo,Compare two strings.
41B379,cmd_string,Todo,Function to Allocate and Assign Memory Block.
41B3CD,cmd_file,Todo,"""Function to Modify String URL Path"""
41B537,cmd_directory,Todo,Stack frame initialization.
41B5BC,cmd_vector,Todo,"""Function to Initialize Variables"""
41B631,cmd_directory_vector,Todo,"""Function with Stack Operations"""
41B71B,parse_bytes_helper,Todo,Function with string comparison and multiplication.
41B926,cmd_bytes,Todo,"""Function Prologue"""
41B9D2,cmd_bytes_large,Todo,"""Function Entry"" or ""Function Prologue"""
41BA7E,cmd_time,Todo,"""Function Initialization"" or ""Function Setup"""
41BCAE,cmd_spec_dirstruct,Todo,"""Function Setup"""
41BD0C,cmd_spec_header,Todo,"""Function Prologue"""
41BE83,cmd_spec_htmlify,Todo,Function with local variable initialization.
41BED1,cmd_spec_mirror,Todo,Function Setup or Stack Setup.
41BF74,cmd_spec_progress,Todo,Function Prologue
41C013,cmd_spec_recursive,Todo,Function_Setup
41C06F,cmd_spec_restrict_file_names,Todo,"""String comparison and variable assignment"""
41C1FE,cmd_spec_timeout,Todo,Function prologue.
41C285,cmd_spec_useragent,Todo,Function prologue with error handling.
41C31A,simple_atoi,Todo,"""Function with Local Variable Initialization"""
41C3BD,simple_atof,Todo,Function Prologue.
41C4EC,check_user_specified_header,Todo,Function to check input validity
41C57E,cleanup,Todo,"""Close stream"""
41C5A0,free_log_line,Todo,Memory Allocation and Deallocation Function.
41C613,saved_append_1,Todo,Function with Stack Allocation
41C945,saved_append,Todo,"""Function Prologue"""
41C9B9,get_log_fp,Todo,"""CS Access and Return Function"""
41C9EC,logputs,Todo,Function prologue
41CAA9,logvprintf,Todo,Function Prologue
41CCC0,logflush,Todo,Function Setup/Call.
41CCF1,log_set_flush,Todo,"""Function Setup and Control Flow"""
41CD37,log_set_save_context,Todo,"""Function with Local Variable Assignment"""
41CD55,logprintf,Todo,"""Function Initialization"""
41CEC0,debug_logprintf,Todo,Function Prologue
41CFD9,log_init,Todo,"""Function for file I/O setup"""
41D071,log_close,Todo,"""Initialize and Close File Function"""
41D0E7,log_dump_context,Todo,"""Function with push, mov, sub, movsxd"""
41D219,redirect_output,Todo,Function Setup
41D2F3,check_redirect_output,Todo,SetFlagIfNeeded.
41D314,log_request_redirect_output,Todo,"""Function Initialization"""
41D348,i18n_initialize,Todo,"""Language Localization Setup"""
41D386,print_usage,Todo,Gettext and printf function call.
41D3B8,print_help,Todo,print function
41E706,redirect_output_signal,Todo,Function to Check Signal Code
41E757,gen_md5_context_size,Todo,"""Allocate Memory and Return"""
41E762,gen_md5_init,Todo,Function Prologue or Stack Frame Setup.
41E785,gen_md5_update,Todo,"""Function with stack allocation"""
41E7BC,gen_md5_finish,Todo,Function prologue.
41E7EA,md5_init_ctx,Todo,Initialize MD5 hash state
41E844,md5_read_ctx,Todo,"""Copy and Swap Function"""
41E895,md5_finish_ctx,Todo,"""Memory Copy and Modification"""
41E9BD,md5_process_bytes,Todo,Memory Copy Function.
41FE97,search_netrc,Todo,Function Prologue
4201EA,maybe_add_to_list,Todo,Function Initialize Memory Block.
4202AD,shift_left,Todo,"""Function Entry/Initialization"""
4202E0,parse_netrc,Todo,Function prologue
4207FE,free_netrc,Todo,Function Prolog
42088B,valid_progress_implementation_p,Todo,Function with variable initialization.
420929,set_progress_implementation,Todo,Function Prologue.
420A0A,progress_schedule_redirect,Todo,"""Set Value and Return"""
420A1B,progress_create,Todo,Function Setup.
420A70,progress_update,Todo,"""Function prologue and call"""
420AB0,progress_finish,Todo,Function Prologue.
420AE5,dot_create,Todo,"""Function Start"""
420CCB,print_percentage,Todo,"""Divide and Round Integer Function"""
420D22,print_download_speed,Todo,"""Function to Perform Calculation"""
420D82,dot_update,Todo,Function prologue.
420F55,dot_finish,Todo,Function prologue.
42110A,dot_set_params,Todo,"""Variable Initialization"""
421249,bar_create,Todo,Initialize Function
42130A,bar_update,Todo,Function Setup or Function Initialization.
421463,bar_finish,Todo,Function Prologue
421519,update_speed_ring,Todo,Function Prologue
421FA7,display_image,Todo,"""Function Initialization"""
421FED,bar_set_params,Todo,"""Environment variable processing"""
4220A4,progress_handle_sigwinch,Todo,"""Function with signal and comparison"""
4220DE,rbuf_initialize,Todo,"""Copy values to array with offset"""
422117,rbuf_initialized_p,Todo,"""Check for non-zero value"""
422130,rbuf_uninitialize,Todo,Function with local variable initialization.
422145,rbuf_read_bufferful,Todo,Function prologue with memory allocation.
422170,rbuf_peek,Todo,"""Function with Memory Assignments"""
422209,rbuf_flush,Todo,"""Function Name: Memcpy and Variable Assignment"""
4222B9,rbuf_discard,Todo,Function with memory allocation and initialization.
4222E6,url_queue_new,Todo,Function Setup or Memory Allocation Function.
422318,url_queue_delete,Todo,"""Free Memory Function"""
422333,url_enqueue,Todo,Function Prologue
42246A,url_dequeue,Todo,Function prologue.
422C96,download_child_p,Todo,Function name not provided.
423173,descend_redirect_p,Todo,Function name not provided
423297,match_user_agent,Todo,Function Setup.
423322,add_path,Todo,"""Function to Store Args in Memory"""
42341F,prune_non_exact,Todo,"""Function with Memory Allocation"""
42354A,res_parse,Todo,Stack frame setup.
423A2C,res_parse_from_file,Todo,"""Function Setup"""
423AB6,free_specs,Todo,Function Prologue
423B26,matches,Todo,"""Check for Hexadecimal Input"""
423D89,res_match_path,Todo,Function prologue or Stack setup function.
423E68,res_register_specs,Todo,"""String to Hex Conversion"""
423FF0,res_get_specs,Todo,Function prologue.
4240FC,res_retrieve_file,Todo,"""Function Setup and Memory Management"""
4241AA,cleanup_hash_table_mapper,Todo,"""Memory deallocation and function return"""
4241DD,res_cleanup,Todo,Function Name: Reset Memory Block
424223,limit_bandwidth_reset,Todo,Function Prologue.
424241,limit_bandwidth,Todo,"""Calculate X Function"""
424425,get_contents,Todo,Function Start/Automated Prologue
424753,retr_rate,Todo,Function Prologue
4247FF,calc_rate,Todo,Floating point comparison and division function
42505F,retrieve_from_file,Todo,"""Function Setup"""
425297,printwhat,Todo,Compare and Call function.
4252D3,sleep_between_retrievals,Todo,"""Sleep Function"""
42542E,free_urlpos,Todo,Function Prologue.
42549E,rotate_backups,Todo,"""Function Setup"""
425684,getproxy,Todo,"""Function Setup"""
42578E,no_proxy_match,Todo,"""Function: Parameter Check"""
4257C9,url_unescape,Todo,"""Copy and transform characters"""
425923,url_escape_1,Todo,Function Setup or Setup Function.
425AC2,url_escape,Todo,Function with Local Variable Initialization.
425AE6,url_escape_allow_passthrough,Todo,Function prologue.
425B0A,decide_copy_method,Todo,"""Function with Comparison and Logical Operations"""
425C8F,reencode_escapes,Todo,Function Prologue.
425ED8,url_scheme_0,Todo,"""Check String Equality Function"""
425F72,url_has_scheme,Todo,"""parse_integer"""
42602E,scheme_default_port,Todo,"""Get Variable Value and Return"""
426046,scheme_disable,Todo,Function with Memory Write
426063,url_skip_credentials,Todo,Function: str_search_or_skip_char
4260B4,parse_credentials,Todo,Function with Push and Memory Operations
4261A1,rewrite_shorthand_url,Todo,Function Setup or Stack Setup Function.
42630C,lowercase_str,Todo,"""Function Name: Push and Assignment"""
426B6E,url_error,Todo,"Function Name: ""compare_and_gettext"""
426BB7,split_path,Todo,mov_strrchr
426C6B,full_path_length,Todo,Function prologue or Stack setup
426D01,full_path_write,Todo,string builder function
426E0D,url_full_path,Todo,"""Stack Manipulation Function"""
426E65,url_escape_dir,Todo,Function with variable assignments and comparisons.
426F13,sync_path,Todo,Memory Allocation and String Manipulation.
427092,url_set_dir,Todo,"""Memory Deallocation and Modification"""
4270D8,url_set_file,Todo,"""Free and Modify Function"""
42711E,url_free,Todo,"""Free Memory Function"""
427219,mkalldirs,Todo,Stack Setup and String Comparison.
4273C2,append_string,Todo,Function name: str_copy
4274A4,append_char,Todo,Function Prologue.
427565,append_uri_pathel,Todo,"""Function Setup"" or ""Function Initialization"""
4278E7,append_dir_structure,Todo,Function for Moving and Initializing Variables.
42798E,url_file_name,Todo,Function prologue
427C4E,path_length,Todo,"""String Search Function"""
427CA8,find_last_char,Todo,"""Function with Parameter Comparison"""
427CE3,path_simplify,Todo,"""Path Parsing Function"""
427EB0,uri_merge,Todo,Function name: push_rbp_mov_rbp_rsp_add_rsp_var_mov_var_mov_rax_mov_rdi_call_test_jz_mov_jmp_mov_movsxd_add_call_mov_movzx_test_jnz_mov_mov_strchr_cmp_jnz_mov_call_jmp_cmp_jz_jnz_mov_add_mov_movsxd_call_cmp_jnz_mov_cmp_jz_jnz_mov_call_cmp_jnz_jz_mov_call_mov_leave_retn.
4283F7,url_string,Todo,"""Function setup"""
4287B7,schemes_are_similar_p,Todo,Comparison function.
4287D7,memfatal,Todo,"""Enter Text Function"""
428825,xmalloc_real,Todo,"""allocate_memory"""
428858,xrealloc_real,Todo,Stack allocation and memory management function.
4288AF,xstrdup_real,Todo,Function name: strdup_check_or_error
4288E2,xstrdup_lower,Todo,"""Function with Stack Allocation"""
42893C,count_char,Todo,Push-and-Compare or Incremental Letter Search.
42897F,strdupdelim,Todo,Copy and null-terminate string.
4289F2,sepstring,Todo,"""Function with Push, Mov, Sub"""
428B76,time_str,Todo,"""Stack Setup and Time Retrieval"""
428C13,datetime_str,Todo,Function Prologue.
428CD3,fork_to_background,Todo,Function Prologue
428DDC,touch,Todo,"""Set File Timestamps"""
428E69,remove_link,Todo,Function Setup
428F67,file_exists_p,Todo,AccessCheck function.
428F8E,file_non_directory_p,Todo,"""Function Prologue"""
428FFF,file_size,Todo,FILE_OPEN_FUNCTION
429068,unique_name_1,Todo,init_stackframe
42915E,unique_name,Todo,Function Name: subroutine with parameter and conditional statements.
4291A5,make_directory,Todo,"""_mkdir"" or ""Create Directory"""
4292F9,file_merge,Todo,"""String Manipulation"""
4293D9,acceptable,Todo,"""Stack Allocation and String Processing"""
4294EE,frontcmp,Todo,"""Byte Comparison"""
42953F,proclist,Todo,"""Function with Stack Operations"""
4295FF,accdir,Todo,"""Check if slash character in string"""
429691,match_tail,Todo,String comparison function.
42979C,in_acclist,Todo,"""Function with Stack Variables"""
429856,suffix,Todo,"""String Length Comparison"""
4298D5,has_wildcards_p,Todo,"""Check for Special Characters"""
429929,has_html_suffix_p,Todo,Function to Compare Strings.
4299BD,read_whole_line,Todo,"""Initialize String Input Function"""
429AC3,read_file,Todo,"""Function Setup"" or ""Stack Setup"""
429E0C,read_file_free,Todo,"""Memory Deallocation Function"""
429E60,free_vec,Todo,"""Function Prologue"""
429EAF,merge_vecs,Todo,"""Copy and free function"""
429FBF,slist_append,Todo,Function Prologue
42A03F,slist_prepend,Todo,Function Prologue with Variable Initialization.
42A085,slist_nreverse,Todo,"""Function Setup and Return"""
42A0CC,slist_contains,Todo,"""String Comparison Function"" or ""strcmp Function"""
42A119,slist_free,Todo,Function Prologue and Epilogue
42A160,string_set_add,Todo,"""Function with Stack and Calls"""
42A1AF,string_set_contains,Todo,Function Prologue.
42A1D4,string_set_free_mapper,Todo,"""Memory Allocation Cleanup"""
42A1FB,string_set_free,Todo,"Function name: ""Call and save result"""
42A22C,free_keys_and_values_mapper,Todo,"""Dynamic Memory Deallocation"""
42A25F,free_keys_and_values,Todo,"""Function prologue with call"""
42A284,legible_1,Todo,"""Setup Function"""
42A3B8,legible,Todo,"""Function Prologue"""
42A408,large_int_to_string,Todo,"""Buffer Format Function"" or ""snprintf Call"""
42A43D,legible_large_int,Todo,Function prologue.
42A48D,numdigit,Todo,"""Integer Division Function"""
42F41E,wtimer_allocate,Todo,Function setup and call.
42F43A,wtimer_new,Todo,Function Prologue
42F45D,wtimer_delete,Todo,"""Memory Allocation and Release"""
42F478,wtimer_sys_set,Todo,"""Get Time Function"""
42F498,wtimer_reset,Todo,"""Function Prologue and Epilogue"""
42F4CD,wtimer_sys_diff,Todo,"""Calculate Difference and Ratio"""
42F533,wtimer_elapsed,Todo,Function prologue.
42F5F1,wtimer_granularity,Todo,"""Load Constant from Memory Function"""
42F5FF,html_quote_string,Todo,"""Push and variable assignment function"""
42F84F,determine_screen_width,Todo,Function Prologue.
42F8CB,random_number,Todo,"""Calculation with random number generation"""
42F935,random_float,Todo,"""Calculate Average"""
42F9B1,abort_run_with_timeout,Todo,"""Stack allocation and error handling"""
42F9EA,alarm_set,Todo,"""Memory Allocation and Timer Initialization"""
42FAA6,alarm_cancel,Todo,"""Function Prologue"""
42FB00,run_with_timeout,Todo,Function Name: xmm0_comparison
42FBD0,__libc_csu_init,Todo,"""Initiate Process"""
42FC50,stat_0,Todo,"""Copy and Jump"""
42FC60,fstat,Todo,"""File Stat Request Setup"""
42FC70,lstat,Todo,"""File Stat Request Function"""
400F10,.__assert_fail,Todo,Jump to and Push Memory Addresses.
401200,.strcpy,Todo,"""Function with Memory Address Comparison"""
401280,deregister_tm_clones,Todo,Set flag and call function.
4012A0,.gettext,Todo,Memory Comparison and Function Call
4012C6,prefix_length,Todo,"""Compare and Subtract Bytes"""
40150C,close_stdout_set_file_name,Todo,Function with local variable storage.
401522,close_stdout_set_ignore_EPIPE,Todo,"""Function with Variable Assignment"""
401538,close_stdout,Todo,Function Prologue.
401624,set_program_name,Todo,"Function Name: ""string_manipulation"""
40170C,clone_quoting_options,Todo,"""errno_location"""
401758,usage,Todo,Function Prologue.
401776,set_quoting_style,Todo,"""Function with local variable initialization"""
40179B,set_char_quoting,Todo,"""Push and manipulate variables"""
401823,set_quoting_flags,Todo,"""Function to Set Variable Value and Return"""
401856,set_custom_quoting,Todo,"""Function Initialization"""
4018B1,quoting_options_from_style,Todo,Function Prologue.
401949,gettext_quote,Todo,"""msg translation function"""
40277E,quotearg_buffer,Todo,"""Function Setup"""
402820,quotearg_alloc,Todo,Function Setup or Parameter Initialization
402852,quotearg_alloc_mem,Todo,"Function name: ""Save Variables and Call Function"""
40297E,quotearg_free,Todo,"""Allocate and free memory function"""
402A2A,quotearg_n_options,Todo,"""Function with Stack Operations"""
402CD5,quotearg_n,Todo,Function prologue.
402D00,.__stack_chk_fail,Todo,"""Function Prologue"" or ""Stack Frame Setup"""
402D2C,quotearg,Todo,Function prologue.
402D4B,quotearg_mem,Todo,"""Function Setup"""
402D72,quotearg_n_style,Todo,"""Function Prologue"""
402DD6,quotearg_n_style_mem,Todo,Function prologue or Stack setup.
402E38,quotearg_style,Todo,"""Function prologue with call"""
402E5C,quotearg_style_mem,Todo,"""Function setup"""
402E88,quotearg_char_mem,Todo,Function Prologue.
402F3F,quotearg_char,Todo,Function prologue.
402F69,quotearg_colon,Todo,Function with Local Variable and Calling Subroutine.
402F88,quotearg_colon_mem,Todo,"""Function with Memory Allocation"""
402FB2,quotearg_n_style_colon,Todo,Function Name: Unknown (not enough context provided)
403070,.nl_langinfo,Todo,Function prologue.
4030A6,quotearg_n_custom_mem,Todo,Function prologue.
403160,.memmove,Todo,Function Prologue.
40318F,quotearg_custom_mem,Todo,"""Function Setup"" or ""Function Prologue"""
4031C9,quote_n_mem,Todo,"""Function Setup and Call"""
4031F5,checkunitname,Todo,Function prologue or Stack setup.
40321C,quote_n,Todo,Function Prologue.
403245,quote,Todo,Function setup or Stack setup.
403264,xnmalloc,Todo,"""Stack overflow protection function."""
4032D1,xnrealloc,Todo,Stack allocation and multiplication function.
40334C,x2nrealloc,Todo,Set or Check Stack Size Function.
4033FB,xcharalloc,Todo,Function Prologue.
403415,newunit,Todo,Allocating Function.
40344A,xrealloc,Todo,"""Memory Allocation Function"""
4034AB,x2realloc,Todo,Function prologue.
4034D5,xzalloc,Todo,Function Prologue
403506,xcalloc,Todo,Function with Dynamic Memory Allocation
40353F,xmemdup,Todo,Function with Local Variables and Memory Copy
403573,xstrdup,Todo,String Length Function.
4035A0,xalloc_die,Todo,"""Gettext Error and Abort Function"""
4035D5,c_strcasecmp,Todo,"""Function Prologue"""
40364D,close_stream,Todo,"""Filing error checker"""
4036D8,get_charset_aliases,Todo,Function Prologue.
403BB2,locale_charset,Todo,initialize language information or set default value
403C80,c_isalnum,Todo,"""Alphanumeric Validation Function"""
403CB4,c_isalpha,Todo,Range Check Function.
403CDE,c_isascii,Todo,"""Check number range validity"""
403CFE,c_isblank,Todo,Function with integer comparison and branching.
403D22,c_iscntrl,Todo,"""Check validity of input value"""
403D48,c_isdigit,Todo,"""CheckInputValidity"""
403D68,c_isgraph,Todo,CheckValue.
403D88,c_islower,Todo,"""Check Hex Value Range Function"""
403DA8,c_isprint,Todo,Function that Compares Two Values.
403DC8,c_ispunct,Todo,"""Check Valid Input Range"""
403E06,c_isspace,Todo,Validation of input character.
403E2D,c_isupper,Todo,Function to Compare Two Values.
403E4D,c_isxdigit,Todo,"""Check and Run Function"""
403E79,c_tolower,Todo,Function with variable subtraction and comparison.
403E98,c_toupper,Todo,Function prologue and input validation.
403F40,atexit,Todo,"""Exit Function"" or ""Atexit Handler"""
4011F0,._exit,Todo,Push and Jump Instruction
4015B0,frame_dummy,Todo,Comparison and Jump Function.
401630,.init_proc,Todo,Check if byte is zero and call function if not.
401650,sub_401650,Todo,"""Check and Call Function"""
401676,strindex,Todo,Function for string comparison.
401711,prefix_length,Todo,"""Comparison function with push/pop"""
401758,usage,Todo,print error message function
4017BF,inerr,Todo,"""Error Handling Function"""
4017F4,outerr,Todo,"""Error handling function"""
401C79,__bswap_32,Todo,ByteSwapInt32
401C87,decode_value,Todo,Function prologue.
401D7B,getword,Todo,"""File input function"""
401E9C,putword,Todo,"""Function with Push and Assert"""
401F16,display_findutils_version,Todo,Print Error Message Function.
401F99,close_stdout_set_file_name,Todo,Function Prologue
401FAF,close_stdout_set_ignore_EPIPE,Todo,"Function name: ""Copy Parameter and Store in Memory"""
401FC5,close_stdout,Todo,"""Function Prologue and Epilogue"""
4020B1,set_program_name,Todo,"Function Name: ""str_func"""
402199,clone_quoting_options,Todo,errno_location function.
4021E5,get_quoting_style,Todo,Function prologue with if statement.
402203,set_quoting_style,Todo,"""Variable Assignment and Return"""
402228,set_char_quoting,Todo,"""Variable Assignment Function"""
4022B0,.setsid,Todo,Function Set Variable and Return
4022E3,set_custom_quoting,Todo,Function with Local Variables Initialization.
40233E,quoting_options_from_style,Todo,"""Function Setup"""
4023D6,gettext_quote,Todo,"""Msgid Translation Function"""
40320B,quotearg_buffer,Todo,Stack frame setup.
4032AD,quotearg_alloc,Todo,"""Function with variable initialization and call"""
4032DF,quotearg_alloc_mem,Todo,Function name: var_setup
40340B,quotearg_free,Todo,"""Memory Allocation and Freeing"" or ""Dynamic Memory Handling"""
4034B7,quotearg_n_options,Todo,"""Function Prologue"" or ""Stack Init"""
403762,quotearg_n,Todo,Function prologue with arguments initialization.
40378D,quotearg_n_mem,Todo,Function Prologue.
4037B9,quotearg,Todo,Function name: subroutine or method.
4037D8,quotearg_mem,Todo,Function Prologue.
4037FF,quotearg_n_style,Todo,Initial Setup Function
403863,quotearg_n_style_mem,Todo,Function Entry Setup
4038C5,quotearg_style,Todo,Function prologue and call
4038E9,quotearg_style_mem,Todo,"""Function Entry/Setup"""
403915,quotearg_char_mem,Todo,Function Start.
4039CC,quotearg_char,Todo,Function Prologue
4039F6,quotearg_colon,Todo,"""Function with Memory Allocation"""
403A15,quotearg_colon_mem,Todo,Function setup or variable initialization.
403A3F,quotearg_n_style_colon,Todo,Function with Local Variables
403AFD,quotearg_n_custom,Todo,"""Function Setup"""
403B33,quotearg_n_custom_mem,Todo,Function Prologue
403BED,quotearg_custom,Todo,"""Function Prologue"""
403C1C,quotearg_custom_mem,Todo,Function Prologue.
403C56,quote_n_mem,Todo,Function setup or Stack setup.
403C82,quote_mem,Todo,Function with Variable Initialization.
403CA9,quote_n,Todo,"""Function Prologue"""
403CD2,quote,Todo,Function Prologue.
403CF1,version_etc_arn,Todo,"""Function Prologue"" or ""Stack Setup"""
404260,version_etc_ar,Todo,Function Name: Push and Save Data to Stack Frame.
4042CF,version_etc_va,Todo,Function with stack allocation and input parameter saving.
4043D1,version_etc,Todo,Function Prologue.
4044B1,emit_bug_reporting_address,Todo,print function
40451B,xnmalloc,Todo,"""Function Prologue"""
404588,xnrealloc,Todo,"""Function Prologue"""
404603,x2nrealloc,Todo,"""Function Name: Memory Allocation"""
4046B2,xcharalloc,Todo,Function prologue.
4046CC,xmalloc,Todo,"""Function for Dynamic Memory Allocation"""
404701,xrealloc,Todo,"""Memory Allocation Function"""
404762,x2realloc,Todo,"""Function Setup and Call"""
40478C,xzalloc,Todo,"""Memory Allocation and Initialization"""
4047BD,xcalloc,Todo,"""Allocate Memory Function"""
4047F6,xmemdup,Todo,"""Memory copy function"" or ""memcpy subroutine"""
40482A,xstrdup,Todo,String Length Calculation Function.
404857,xalloc_die,Todo,"""Language error abort function"""
40488C,clear_ungetc_buffer_preserving_position,Todo,"""Function with stack manipulation and conditional jumps"""
4048C0,rpl_fflush,Todo,"""Function Name: flush_or_write"""
40490B,rpl_fseeko,Todo,file_seek
4049C5,c_strcasecmp,Todo,Function name: Compare Strings
404A3D,close_stream,Todo,Function for File ErrorChecking
404AC8,get_charset_aliases,Todo,"""The initialization function"""
404FA2,locale_charset,Todo,Set Lang Info and String Manipulation
405070,c_isalnum,Todo,"""Hexadecimal Digit Checker"""
4050A4,c_isalpha,Todo,"""Alphabet_Check"""
4050CE,c_isascii,Todo,CheckIfGreaterThan127.
4050EE,c_isblank,Todo,Function to Check Integer Value
405112,c_iscntrl,Todo,"""Check Input Range Function"""
405138,c_isdigit,Todo,Compare and branch function.
405158,c_isgraph,Todo,"""Check Range Function"""
405178,c_islower,Todo,"""Check Input Range Function"""
405198,c_isprint,Todo,Function name: checkValueInRange
4051B8,c_ispunct,Todo,"""Check Character Validity"""
4051F6,c_isspace,Todo,"""Input Validation Check"""
40521D,c_isupper,Todo,"""Check Input Range Function"""
40523D,c_isxdigit,Todo,"""Function with Memory Check"""
405269,c_tolower,Todo,"Function Name: ""subtract_check_add"""
405288,c_toupper,Todo,"""Subtract and Compare Function"""
405330,atexit,Todo,Load and Jump to Exit.
402A50,sub_402A50,Todo,"""Jump to CS memory address"""
4033D0,EvaluateExpression,Todo,Function for Checking Memory Address.
403450,__do_global_dtors_aux,Todo,Set flag if not zero
403470,frame_dummy,Todo,"""Function mov and cmp with jumps"""
403496,left_dir,Todo,"""Close file function"""
4034CD,inside_dir,Todo,Function prologue.
403579,get_fts_info_name,Todo,"""Function with Jump Table"""
403619,visit,Todo,Assembly function to set up stack and call other functions
4036C4,partial_quotearg_n,Todo,Stack Frame Initialization
403744,issue_loop_warning,Todo,Function name: error_check
40381C,symlink_loop,Todo,"""Setup function"""
40389A,show_outstanding_execdirs,Todo,"""Function Setup"""
403A34,consider_visiting,Todo,Function Prologue
4040FB,find,Todo,Function prologue.
4043A5,process_all_startpoints,Todo,"""Function Prologue"""
40463A,clear_ungetc_buffer_preserving_position,Todo,"""Function with Push/Pop and Memory Operations"""
404655,ts_difference,Todo,"""Time Difference Calculation"" or ""Time Delta Function"""
4046C6,compare_ts,Todo,"""Function Setup and Comparison"""
40474C,pred_timewindow,Todo,"""Function setup and validation"""
40484D,pred_amin,Todo,Function Setup or Function Initialization.
404895,pred_and,Todo,Function with Local Variable Initialization.
404902,pred_anewer,Todo,"""Function with Memory Allocation and Assert Check"""
404979,pred_atime,Todo,"""Function with Push and Pop"""
4049C1,pred_closeparen,Todo,Function prologue.
4049D8,do_query_simple,Todo,Function Prologue or Function Setup.
404A20,pred_cnewer,Todo,Function for Asserting and Returning Value.
404A97,pred_comma,Todo,Function Setup or Function Init.
404AF9,pred_ctime,Todo,Function name: Process Data.
404B41,perform_delete,Todo,"""Unlinkat function with flag manipulation"""
404B6D,pred_delete,Todo,Function with Push and Mov instructions.
404C76,pred_empty,Todo,Function initialization or File handling function.
404E69,pred_exec,Todo,Function preamble/prologue.
404E96,pred_execdir,Todo,Function setup or Function prologue.
404EC6,pred_false,Todo,Function prologue with arguments saving.
404EDD,pred_fls,Todo,Function Initialization
404F42,pred_fprint,Todo,Function startup or Initialization.
404F8C,pred_fprint0,Todo,"""Stream output function"""
404FD7,pred_fstype,Todo,"""Function with String Comparison and Cleanup"""
405029,pred_gid,Todo,"""Function for Comparing Variables"""
4050B6,pred_group,Todo,Function with Parameter Comparison
4050E6,pred_ilname,Todo,"""Function Prologue"""
405115,pred_name_common,Todo,"""Pattern Matching Function"""
405174,pred_iname,Todo,"""Function with stack allocation and call"""
4051A6,pred_inum,Todo,Function with error checking and assertion
40525A,pred_ipath,Todo,"""Function to check file name using fnmatch"""
40529C,pred_links,Todo,Function with Push and Comparison Instructions.
405326,pred_lname,Todo,"""Function Setup"""
405355,match_lname,Todo,Function with file matching and error handling.
40540F,pred_ls,Todo,Function prologue with argument initialization.
40543C,pred_mmin,Todo,"""Function with Variable Initialization"""
405484,pred_mtime,Todo,Function for Initializing Variables and Calling Subroutine.
4054CC,pred_name,Todo,Function Prologue.
4054FE,pred_negate,Todo,Function prologue with call
405543,pred_newer,Todo,"Function: ""Assert and memory operation"""
4055BA,pred_newerXY,Todo,stack setup and parameter handling
40573E,pred_nogroup,Todo,"""get_group_status"""
405768,pred_nouser,Todo,Get Password User ID Function.
405792,is_ok,Todo,"""Push and Print Function"""
405822,pred_ok,Todo,Function Prologue
405877,pred_okdir,Todo,Function name: process data and return
4058CF,pred_openparen,Todo,Function Setup or Parameter Initialization
4058E6,pred_or,Todo,Function Name: Process Input and Return Result.
405956,pred_path,Todo,"""Function for Filename Matching"""
405998,readunits,Todo,Function Initialization
405A32,pred_executable,Todo,"""File Access Function"""
405A6B,pred_readable,Todo,Function Setup for File Access Check
405AA4,pred_writable,Todo,"""File Access Function"""
405ADD,pred_print,Todo,"""Function with memory manipulation and subroutine call"""
405B27,pred_print0,Todo,Function prologue.
405B54,pred_prune,Todo,Function with Local Variable Initialization
405BBF,pred_quit,Todo,Function prologue.
405BE5,pred_regex,Todo,"""String Matching Function"""
405C3D,pred_size,Todo,"""Integer Division and Comparison"""
405CF6,pred_samefile,Todo,Function prologue.
405D92,pred_true,Todo,"""Function Start"""
405DA9,pred_type,Todo,"""Function Setup and Assertion Check"""
405E37,pred_uid,Todo,Function to Compare Memory Values
